关注房源人数,总价,平米价,精简装,面积,建造时间,室,厅,小区名称,所在大区域,所在小区域,建筑类型,建筑结构,梯户比例,梯,户,产权年限,户型结构,海景,地铁,公交,轻轨,购物,银行,饭店,学区,采光,休闲
8,125.0,9380.9,精,133.25,2006.0,3.0,2.0,恒达花园$,金州,金华$,板楼$,钢混,0.5,1.0,2.0,70.0,跃层,0,0,0,0,0,0,0,0,0,0
9,54.0,13456.3,精,40.13,2007.0,1.0,1.0,锦泉源D3区$,甘井子,泉水锦泉源$,板楼$,钢混,0.3333333333333333,2.0,6.0,70.0,平层,0,1,1,1,0,0,0,0,0,0
44,115.0,10087.7,精,114.0,2017.0,3.0,2.0,鲁能优山美地$,金州,金石滩$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,跃层,0,0,1,0,1,1,0,0,1,0
91,74.0,13099.7,简,56.49,1997.0,2.0,1.0,民权小区$,沙河口,西安路$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
3,100.0,20136.9,精,49.66,2003.0,1.0,1.0,兰亭山水$,沙河口,星海人家商圈$,板楼$,钢混,0.1111111111111111,1.0,9.0,70.0,暂无数据,0,1,0,0,0,0,0,0,0,0
13,48.0,10282.8,精,46.68,1995.0,2.0,1.0,泡崖三区$,甘井子,泡崖市场$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
7,52.8,8025.5,精,65.79,1992.0,2.0,2.0,桃园小区$,金州,桃园$,板楼$,钢混,0.3333333333333333,1.0,3.0,0.0,平层,0,1,0,0,0,0,0,0,0,0
211,119.0,13632.7,精,87.29,2005.0,2.0,1.0,山海一家一期$,高新园区,华录$,塔楼$,钢混,0.25,2.0,8.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
39,82.0,11761.3,简,69.72,2002.0,2.0,1.0,锦华南园$,沙河口,锦华$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,0,0,0,1,0,0,0,1,1
15,78.8,9194.9,精,85.7,2009.0,2.0,1.0,盛滨花园C区$,金州,站前$,板楼$,钢混,0.16666666666666666,1.0,6.0,70.0,平层,0,1,1,0,1,1,0,0,0,0
67,72.0,13698.6,精,52.56,2012.0,1.0,1.0,翡翠春城$,甘井子,叠翠$,板楼$,钢混,0.25,1.0,4.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
18,44.0,6162.5,简,71.4,1997.0,2.0,1.0,古城甲区$,金州,古城汇金$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,1,0,1,0,0,0,0,1
23,148.0,17857.1,精,82.88,2004.0,2.0,2.0,亲亲家园$,甘井子,西山水库$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,1,1,0,1,1,1,0,0,0
7,194.0,14544.9,精,133.38,2014.0,3.0,1.0,华润海中国四期$,开发区,华润海中国$,板楼$,钢混,0.6666666666666666,2.0,3.0,50.0,平层,0,0,0,0,0,0,0,0,0,0
40,135.0,12359.2,精,109.23,2012.0,2.0,2.0,大连海湾城一期$,开发区,华润海中国$,板楼$,钢混,0.5,2.0,4.0,70.0,平层,0,0,1,0,1,1,0,0,0,1
20,60.0,12911.6,简,46.47,1990.0,2.0,1.0,星海公园$,沙河口,孙家沟$,板楼$,砖混,0.25,1.0,4.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
30,73.0,8417.9,精,86.72,2009.0,3.0,1.0,悦泰山里$,金州,古城汇金$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,1,0,1,1,0,0,1,0
35,185.0,20661.2,精,89.54,2014.0,2.0,2.0,悦丽海湾$,高新园区,小平岛$,板楼$,钢混,0.25,2.0,8.0,70.0,平层,0,1,0,1,0,0,0,0,1,1
15,80.0,11129.7,精,71.88,2015.0,2.0,1.0,正源吉祥e家祥福园$,开发区,城润$,板楼$,钢混,0.4,2.0,5.0,50.0,平层,0,0,1,0,1,0,1,0,0,0
87,98.0,11933.8,简,82.12,1996.0,3.0,1.0,北甸街$,沙河口,辽师$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,1,0,1,1,0,0,0,1
85,210.0,23245.5,简,90.34,1995.0,2.0,2.0,湖畔小区$,中山,三八南$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
127,84.0,16769.8,精,50.09,2012.0,1.0,1.0,美辰香醒$,甘井子,华东$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,1,1,1,1,0,0,0,0
10,88.8,12445.7,简,71.35,1996.0,2.0,1.0,河沿巷$,西岗,八一路$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,1,1,0,0,0,1
42,85.0,10775.9,简,78.88,2009.0,2.0,1.0,泉水N1区$,甘井子,泉水龙畔金泉$,塔楼$,钢混,0.3333333333333333,2.0,6.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
30,58.0,9644.2,精,60.14,2007.0,2.0,1.0,生辉第一城$,金州,城润$,板楼$,钢混,0.5,2.0,4.0,70.0,平层,0,1,1,1,0,0,0,0,0,0
30,292.0,21171.7,精,137.92,2005.0,3.0,1.0,弘基三期$,高新园区,学府$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,1,0,0,0,1,1,1,1,1
30,106.0,19568.0,简,54.17,1993.0,2.0,1.0,39中明阳街$,中山,三八南$,板楼$,钢混,0.25,1.0,4.0,70.0,平层,0,1,1,0,0,1,0,0,0,0
18,92.5,13641.1,精,67.81,1995.0,2.0,1.0,万达高层$,西岗,北京公园$,塔楼$,钢混,0.25,2.0,8.0,70.0,平层,0,1,1,0,1,1,0,0,0,0
21,135.0,29063.5,简,46.45,2008.0,1.0,1.0,颐和香榭$,西岗,北京公园$,板楼$,钢混,0.3333333333333333,2.0,6.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
28,179.0,15174.6,精,117.96,2004.0,3.0,2.0,亲亲家园$,甘井子,西山水库$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,1,1,0,0,0,0,0,1,0
13,86.8,10211.8,精,85.0,2006.0,2.0,1.0,永乐金庭$,金州,连大$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
108,266.0,18889.4,简,140.82,2005.0,3.0,2.0,弘基三期$,高新园区,学府$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,1,0,0,0,1,1,1,0,1
36,118.0,18106.5,简,65.17,2014.0,2.0,1.0,亿合城$,甘井子,华南$,板楼$,钢混,0.6,3.0,5.0,70.0,平层,0,1,1,0,1,0,0,0,1,1
11,66.0,12000.0,精,55.0,2015.0,2.0,1.0,泽林苑$,开发区,安盛$,塔楼$,钢混,0.25,1.0,4.0,50.0,平层,0,0,0,0,0,0,0,0,0,0
5,160.0,19079.4,精,83.86,2015.0,2.0,2.0,御园$,沙河口,阳光月秀$,板楼$,钢混,0.375,3.0,8.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
63,113.0,13552.4,简,83.38,2011.0,2.0,2.0,大连天地悦翠台$,高新园区,黄泥川$,板楼$,钢混,0.2857142857142857,2.0,7.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
60,48.5,9238.1,简,52.5,2007.0,1.0,1.0,绿洲半岛北岸$,开发区,海富$,板楼$,钢混,0.25,1.0,4.0,50.0,平层,0,0,1,0,1,1,0,0,0,0
123,153.0,18985.0,精,80.59,2006.0,2.0,1.0,鼎新鼎润府$,甘井子,锦绣$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,0,1,0,1,1,0,0,0,1
9,61.0,9531.3,精,64.0,2003.0,2.0,1.0,湾里南小区$,开发区,金湾新城$,板楼$,钢混,0.25,1.0,4.0,70.0,平层,0,0,1,0,1,1,0,0,0,0
18,93.0,18368.6,精,50.63,2010.0,1.0,1.0,中海华庭$,高新园区,中海$,板塔结合$,钢混,0.2727272727272727,3.0,11.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
58,160.8,20657.8,精,77.84,2009.0,2.0,2.0,恒德橄榄季$,甘井子,第五郡$,板楼$,钢混,0.25,1.0,4.0,70.0,平层,0,1,0,0,1,0,0,0,1,1
26,89.0,15023.6,精,59.24,2012.0,2.0,1.0,新星绿城六期$,甘井子,机场乐购$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,1,0,1,1,0,0,1,0
8,125.0,9380.9,精,133.25,2006.0,3.0,2.0,恒达花园$,金州,金华$,板楼$,钢混,0.5,1.0,2.0,70.0,跃层,0,0,0,0,0,0,0,0,0,0
9,54.0,13456.3,精,40.13,2007.0,1.0,1.0,锦泉源D3区$,甘井子,泉水锦泉源$,板楼$,钢混,0.3333333333333333,2.0,6.0,70.0,平层,0,1,1,1,0,0,0,0,0,0
44,115.0,10087.7,精,114.0,2017.0,3.0,2.0,鲁能优山美地$,金州,金石滩$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,跃层,0,0,1,0,1,1,0,0,1,0
91,74.0,13099.7,简,56.49,1997.0,2.0,1.0,民权小区$,沙河口,西安路$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
3,100.0,20136.9,精,49.66,2003.0,1.0,1.0,兰亭山水$,沙河口,星海人家商圈$,板楼$,钢混,0.1111111111111111,1.0,9.0,70.0,暂无数据,0,1,0,0,0,0,0,0,0,0
13,48.0,10282.8,精,46.68,1995.0,2.0,1.0,泡崖三区$,甘井子,泡崖市场$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
7,52.8,8025.5,精,65.79,1992.0,2.0,2.0,桃园小区$,金州,桃园$,板楼$,钢混,0.3333333333333333,1.0,3.0,0.0,平层,0,1,0,0,0,0,0,0,0,0
211,119.0,13632.7,精,87.29,2005.0,2.0,1.0,山海一家一期$,高新园区,华录$,塔楼$,钢混,0.25,2.0,8.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
39,82.0,11761.3,简,69.72,2002.0,2.0,1.0,锦华南园$,沙河口,锦华$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,0,0,0,1,0,0,0,1,1
15,78.8,9194.9,精,85.7,2009.0,2.0,1.0,盛滨花园C区$,金州,站前$,板楼$,钢混,0.16666666666666666,1.0,6.0,70.0,平层,0,1,1,0,1,1,0,0,0,0
67,72.0,13698.6,精,52.56,2012.0,1.0,1.0,翡翠春城$,甘井子,叠翠$,板楼$,钢混,0.25,1.0,4.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
18,44.0,6162.5,简,71.4,1997.0,2.0,1.0,古城甲区$,金州,古城汇金$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,1,0,1,0,0,0,0,1
23,148.0,17857.1,精,82.88,2004.0,2.0,2.0,亲亲家园$,甘井子,西山水库$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,1,1,0,1,1,1,0,0,0
7,194.0,14544.9,精,133.38,2014.0,3.0,1.0,华润海中国四期$,开发区,华润海中国$,板楼$,钢混,0.6666666666666666,2.0,3.0,50.0,平层,0,0,0,0,0,0,0,0,0,0
40,135.0,12359.2,精,109.23,2012.0,2.0,2.0,大连海湾城一期$,开发区,华润海中国$,板楼$,钢混,0.5,2.0,4.0,70.0,平层,0,0,1,0,1,1,0,0,0,1
20,60.0,12911.6,简,46.47,1990.0,2.0,1.0,星海公园$,沙河口,孙家沟$,板楼$,砖混,0.25,1.0,4.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
30,73.0,8417.9,精,86.72,2009.0,3.0,1.0,悦泰山里$,金州,古城汇金$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,1,0,1,1,0,0,1,0
35,185.0,20661.2,精,89.54,2014.0,2.0,2.0,悦丽海湾$,高新园区,小平岛$,板楼$,钢混,0.25,2.0,8.0,70.0,平层,0,1,0,1,0,0,0,0,1,1
15,80.0,11129.7,精,71.88,2015.0,2.0,1.0,正源吉祥e家祥福园$,开发区,城润$,板楼$,钢混,0.4,2.0,5.0,50.0,平层,0,0,1,0,1,0,1,0,0,0
87,98.0,11933.8,简,82.12,1996.0,3.0,1.0,北甸街$,沙河口,辽师$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,1,0,1,1,0,0,0,1
85,210.0,23245.5,简,90.34,1995.0,2.0,2.0,湖畔小区$,中山,三八南$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
127,84.0,16769.8,精,50.09,2012.0,1.0,1.0,美辰香醒$,甘井子,华东$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,1,1,1,1,0,0,0,0
10,88.8,12445.7,简,71.35,1996.0,2.0,1.0,河沿巷$,西岗,八一路$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,1,1,0,0,0,1
42,85.0,10775.9,简,78.88,2009.0,2.0,1.0,泉水N1区$,甘井子,泉水龙畔金泉$,塔楼$,钢混,0.3333333333333333,2.0,6.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
30,58.0,9644.2,精,60.14,2007.0,2.0,1.0,生辉第一城$,金州,城润$,板楼$,钢混,0.5,2.0,4.0,70.0,平层,0,1,1,1,0,0,0,0,0,0
30,292.0,21171.7,精,137.92,2005.0,3.0,1.0,弘基三期$,高新园区,学府$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,1,0,0,0,1,1,1,1,1
30,106.0,19568.0,简,54.17,1993.0,2.0,1.0,39中明阳街$,中山,三八南$,板楼$,钢混,0.25,1.0,4.0,70.0,平层,0,1,1,0,0,1,0,0,0,0
18,92.5,13641.1,精,67.81,1995.0,2.0,1.0,万达高层$,西岗,北京公园$,塔楼$,钢混,0.25,2.0,8.0,70.0,平层,0,1,1,0,1,1,0,0,0,0
21,135.0,29063.5,简,46.45,2008.0,1.0,1.0,颐和香榭$,西岗,北京公园$,板楼$,钢混,0.3333333333333333,2.0,6.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
28,179.0,15174.6,精,117.96,2004.0,3.0,2.0,亲亲家园$,甘井子,西山水库$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,1,1,0,0,0,0,0,1,0
13,86.8,10211.8,精,85.0,2006.0,2.0,1.0,永乐金庭$,金州,连大$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
108,266.0,18889.4,简,140.82,2005.0,3.0,2.0,弘基三期$,高新园区,学府$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,1,0,0,0,1,1,1,0,1
36,118.0,18106.5,简,65.17,2014.0,2.0,1.0,亿合城$,甘井子,华南$,板楼$,钢混,0.6,3.0,5.0,70.0,平层,0,1,1,0,1,0,0,0,1,1
11,66.0,12000.0,精,55.0,2015.0,2.0,1.0,泽林苑$,开发区,安盛$,塔楼$,钢混,0.25,1.0,4.0,50.0,平层,0,0,0,0,0,0,0,0,0,0
5,160.0,19079.4,精,83.86,2015.0,2.0,2.0,御园$,沙河口,阳光月秀$,板楼$,钢混,0.375,3.0,8.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
63,113.0,13552.4,简,83.38,2011.0,2.0,2.0,大连天地悦翠台$,高新园区,黄泥川$,板楼$,钢混,0.2857142857142857,2.0,7.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
60,48.5,9238.1,简,52.5,2007.0,1.0,1.0,绿洲半岛北岸$,开发区,海富$,板楼$,钢混,0.25,1.0,4.0,50.0,平层,0,0,1,0,1,1,0,0,0,0
123,153.0,18985.0,精,80.59,2006.0,2.0,1.0,鼎新鼎润府$,甘井子,锦绣$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,0,1,0,1,1,0,0,0,1
24,198.0,21253.8,精,93.16,2013.0,2.0,2.0,中海紫御观邸二期$,高新园区,中海$,板楼$,钢混,0.5,2.0,4.0,70.0,平层,0,1,1,1,1,1,0,0,1,1
36,72.73,14353.7,精,50.67,1992.0,2.0,1.0,马栏南街$,沙河口,马栏$,板楼$,砖混,0.16666666666666666,1.0,6.0,70.0,平层,0,1,1,0,1,1,0,0,1,1
184,158.0,18505.5,精,85.38,2011.0,2.0,1.0,海创半山壹号$,高新园区,七贤岭$,板楼$,钢混,0.6666666666666666,2.0,3.0,70.0,平层,1,1,1,0,0,0,0,0,1,1
49,52.0,11555.6,毛,45.0,1992.0,2.0,1.0,侯二小区$,沙河口,侯家沟$,板楼$,砖混,0.125,1.0,8.0,70.0,平层,0,1,1,0,1,1,0,0,0,0
46,43.5,11865.8,精,36.66,1993.0,1.0,1.0,天水街$,甘井子,山东路$,板楼$,砖混,0.25,1.0,4.0,70.0,平层,0,1,1,0,1,0,0,0,1,1
12,73.0,6357.2,毛,114.83,2003.0,2.0,2.0,青松南里$,开发区,红梅翠竹$,板楼$,钢混,0.25,2.0,8.0,50.0,跃层,0,0,0,0,1,1,0,0,0,1
19,155.0,16542.2,精,93.7,2007.0,2.0,1.0,水畔香谷$,甘井子,西山水库$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,1,1,0,1,0,0,0,0,1
10,74.0,8824.2,简,83.86,2009.0,2.0,1.0,金华小区三期$,金州,金华$,板楼$,钢混,0.25,1.0,4.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
11,127.0,16657.9,精,76.24,2012.0,2.0,1.0,亿合城$,甘井子,华南$,板楼$,钢混,0.6,3.0,5.0,70.0,平层,0,1,1,0,1,1,0,0,0,1
37,195.0,29903.4,精,65.21,1995.0,2.0,1.0,九中安民街$,中山,中山友好$,板楼$,砖混,0.5,1.0,2.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
10,66.5,11334.6,简,58.67,1993.0,2.0,1.0,侯一小区$,沙河口,侯家沟$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
28,325.0,22974.7,简,141.46,2005.0,3.0,2.0,枫合万嘉$,中山,中南$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,0,1,0,0,0,0,0,1,1
66,90.0,15400.4,简,58.44,1992.0,2.0,1.0,21中广电中心$,沙河口,中山公园$,板楼$,砖混,0.16666666666666666,1.0,6.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
54,53.0,14544.5,简,36.44,2011.0,1.0,1.0,观山蝶恋花$,沙河口,马栏$,板楼$,钢混,0.25,2.0,8.0,70.0,平层,0,1,1,0,1,1,0,0,0,1
58,145.0,16734.0,精,86.65,2002.0,2.0,2.0,锦华北园$,沙河口,锦华$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
8,35.0,12644.5,精,27.68,2012.0,1.0,0.0,华润海中国二期$,开发区,华润海中国$,板楼$,钢混,0.4,2.0,5.0,50.0,平层,0,0,1,1,1,1,0,0,1,1
14,55.0,10956.2,简,50.2,2013.0,2.0,1.0,泉水P2区$,甘井子,泉水龙畔金泉$,板塔结合$,框架,0.25,3.0,12.0,70.0,平层,0,0,1,1,1,1,0,0,0,1
19,57.0,8243.0,简,69.15,2007.0,2.0,1.0,湾里东$,开发区,金湾新城$,板楼$,钢混,0.5,1.0,2.0,50.0,平层,0,0,1,0,1,1,0,0,1,0
14,142.0,13178.7,简,107.75,1998.0,3.0,2.0,幸福小区(沙河口)$,沙河口,辽师$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
13,138.0,13107.9,精,105.28,2008.0,3.0,2.0,龙畔金泉五期K4区$,甘井子,泉水龙畔金泉$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,1,1,1,1,0,0,0,0,1
12,88.5,13433.5,简,65.88,1996.0,2.0,1.0,七绣路$,甘井子,山东路$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,0,0,1,0,0,0,0,1
5,128.0,16014.0,简,79.93,2005.0,2.0,1.0,新新园二期$,高新园区,庙岭$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,0,0,0,0,0,0,1,0,1
22,96.0,9241.4,精,103.88,1998.0,3.0,1.0,翠南隆达院$,开发区,红梅翠竹$,板楼$,砖混,0.5,1.0,2.0,50.0,平层,0,0,0,0,0,0,0,0,1,0
10,84.3,15715.9,简,53.64,2003.0,2.0,0.0,大连门广场$,甘井子,周水子$,板楼$,钢混,0.18181818181818185,2.0,11.0,70.0,平层,0,0,1,0,1,1,0,1,0,0
2,96.0,11365.0,精,84.47,2016.0,2.0,2.0,玉兰花园$,金州,金华$,塔楼$,钢混,0.5,1.0,2.0,70.0,平层,0,0,0,0,0,1,0,0,0,1
15,140.0,20240.0,精,69.17,2014.0,2.0,1.0,亿达普罗旺斯$,高新园区,普罗旺斯$,板楼$,钢混,0.5,2.0,4.0,70.0,平层,0,0,1,1,0,0,0,0,0,1
23,132.0,16751.3,精,78.8,2003.0,2.0,1.0,同福新居$,中山,武昌街$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
94,135.0,15137.9,精,89.18,2016.0,2.0,2.0,金地檀溪$,甘井子,泉水龙畔金泉$,板楼$,钢混,0.6666666666666666,2.0,3.0,70.0,平层,0,0,0,0,1,0,0,0,1,1
22,138.0,28220.9,简,48.9,1980.0,2.0,1.0,34中高峰街$,西岗,唐山街$,板楼$,砖混,0.25,1.0,4.0,70.0,平层,0,1,1,0,1,0,0,0,0,1
9,56.8,8340.7,精,68.1,1998.0,2.0,2.0,都悦里$,开发区,金湾新城$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
13,126.5,20639.6,精,61.29,2012.0,1.0,1.0,香洲心城$,沙河口,侯家沟$,板楼$,钢混,0.5,2.0,4.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
9,130.0,15476.2,精,84.0,2015.0,2.0,1.0,亿达悦龙居$,高新园区,黄泥川$,板楼$,钢混,0.5,2.0,4.0,70.0,平层,0,0,0,1,1,0,0,0,0,0
27,108.2,13552.1,精,79.84,1995.0,2.0,1.0,宏孚小区$,甘井子,华东$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
18,62.5,12649.3,简,49.41,1988.0,2.0,1.0,山东路$,甘井子,山东路$,板楼$,砖混,0.16666666666666666,1.0,6.0,70.0,平层,0,1,0,0,0,0,0,0,1,0
26,209.0,34262.3,精,61.0,2004.0,1.0,1.0,幸福e家三期$,沙河口,幸福e家$,板楼$,钢混,0.19047619047619047,4.0,21.0,70.0,跃层,0,1,0,0,1,1,0,0,1,0
12,67.8,13721.9,精,49.41,2008.0,1.0,1.0,龙畔金泉五期K4区$,甘井子,泉水龙畔金泉$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,1,1,1,0,0,0,0,1
51,265.0,28381.7,精,93.37,2008.0,2.0,1.0,远洋风景$,西岗,北京公园$,板楼$,钢混,1.0,2.0,2.0,70.0,平层,0,1,0,0,1,0,0,0,1,1
29,239.2,19614.6,精,121.95,2017.0,3.0,2.0,金地檀溪$,甘井子,泉水龙畔金泉$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,1,1,1,1,0,0,0,1,1
32,185.0,20512.3,毛,90.19,2018.0,2.0,2.0,三鼎春天$,甘井子,第五郡$,板楼$,钢混,0.25,1.0,4.0,70.0,平层,0,0,0,0,1,1,0,0,1,1
37,130.0,13960.5,精,93.12,2009.0,2.0,1.0,东特金星公馆$,甘井子,周水子$,塔楼$,钢混,0.3076923076923077,4.0,13.0,70.0,平层,0,0,1,0,0,1,0,0,0,1
18,106.0,13326.6,简,79.54,1994.0,3.0,1.0,八十中红咀街$,甘井子,大纺$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
33,153.0,15609.1,精,98.02,2008.0,2.0,2.0,加州洋房$,甘井子,华南$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
31,54.0,9825.3,精,54.96,2008.0,2.0,1.0,金润小区A区$,金州,金润$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,0,1,1,1,0,1,0,0,0
10,198.0,20425.0,精,96.94,2003.0,2.0,1.0,青林美地$,甘井子,金三角$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,1,0,0,0,0,0,0,0,1
26,280.0,22764.2,精,123.0,2015.0,3.0,1.0,招商兰溪谷$,高新园区,华录$,板楼$,钢混,0.6666666666666666,2.0,3.0,70.0,平层,0,1,0,0,0,0,0,0,1,0
25,103.0,11305.0,精,91.11,2016.0,3.0,2.0,万科城$,金州,金纺$,板楼$,钢混,0.4,2.0,5.0,70.0,平层,0,1,1,1,1,1,0,0,0,0
20,239.0,20576.8,精,116.15,2013.0,3.0,2.0,华润置地广场一期$,甘井子,华南$,板楼$,钢混,0.5,2.0,4.0,70.0,平层,0,1,1,0,1,0,0,0,1,1
11,74.0,8355.9,简,88.56,2007.0,2.0,2.0,湾里东$,开发区,金湾新城$,板楼$,钢混,0.5,1.0,2.0,50.0,平层,0,0,0,0,0,0,0,0,0,0
8,159.0,11466.1,精,138.67,2005.0,2.0,1.0,佳和园$,开发区,红梅翠竹$,板楼$,钢混,0.5,1.0,2.0,50.0,平层,0,0,0,0,0,0,0,0,0,0
12,188.0,19105.7,精,98.4,2009.0,3.0,1.0,华锦铭苑$,甘井子,促进路$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
37,129.0,19424.8,精,66.41,1995.0,2.0,1.0,39中顺阳街$,中山,三八南$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,1,1,0,1,0,0,0,1,1
16,120.0,13530.3,精,88.69,2009.0,2.0,1.0,泉水家年华$,甘井子,泉水美域盛景$,板楼$,钢混,0.4,2.0,5.0,70.0,平层,0,1,1,1,1,1,0,0,1,1
10,299.0,17343.4,精,172.4,2003.0,3.0,2.0,澳景园$,中山,华乐$,板楼$,钢混,0.5,1.0,2.0,70.0,错层,0,0,0,0,0,0,0,0,1,0
2,70.0,12589.9,精,55.6,2009.0,2.0,1.0,悦泰山里$,金州,古城汇金$,板楼$,钢混,0.25,1.0,4.0,70.0,跃层,0,0,1,0,1,1,0,0,0,0
72,147.0,12802.6,精,114.82,2008.0,3.0,2.0,新星绿城六期$,甘井子,机场乐购$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,0,1,0,1,0,0,0,0,1
0,61.0,7829.5,精,77.91,1998.0,2.0,2.0,高民里$,开发区,高城山$,板楼$,钢混,0.5,1.0,2.0,50.0,平层,0,0,1,0,1,1,1,0,1,0
13,51.0,8888.1,精,57.38,2016.0,2.0,1.0,海尚明珠$,旅顺口,龙王塘$,板楼$,钢混,0.6666666666666666,2.0,3.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
9,38.0,11957.2,毛,31.78,1999.0,1.0,1.0,新石道街$,西岗,石道街$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,1,0,1,1,0,0,1,1
28,180.0,20519.8,精,87.72,2008.0,2.0,1.0,宅语原$,沙河口,软件园$,板楼$,钢混,0.6666666666666666,2.0,3.0,70.0,暂无数据,0,0,1,0,0,0,0,0,0,0
53,90.0,13184.9,简,68.26,2000.0,2.0,2.0,景润一期$,西岗,北京公园$,板楼$,砖混,0.5,1.0,2.0,70.0,平层,0,1,1,0,1,0,0,0,1,0
